f_MHz,S11_dB,Re_Zin,Im_Zin
2.337299999999999898e+02,-2.723661615774400704e-02,9.311243337743430049e-02,2.166568586439538890e+01
2.338874999999999886e+02,-2.730441845659910272e-02,9.336764747192038971e-02,2.168287402598341984e+01
2.340449999999999875e+02,-2.737160932730467802e-02,9.362092654124903879e-02,2.170007778971301704e+01
2.342024999999999864e+02,-2.743819730747916463e-02,9.387229868538835009e-02,2.171729724438831965e+01
2.343600000000000136e+02,-2.750419095069501357e-02,9.412179208564196153e-02,2.173453247920780740e+01
2.345175000000000125e+02,-2.756959882656236094e-02,9.436943500511926763e-02,2.175178358377041477e+01
2.346750000000000114e+02,-2.763442952082348705e-02,9.461525578918378310e-02,2.176905064808137169e+01
2.348325000000000102e+02,-2.769869163541438528e-02,9.485928286592540393e-02,2.178633376255876541e+01
2.349900000000000091e+02,-2.776239378850034120e-02,9.510154474639506694e-02,2.180363301803951259e+01
2.351475000000000080e+02,-2.782554461464988027e-02,9.534207002543979015e-02,2.182094850578568668e+01
2.353050000000000068e+02,-2.788815276485983805e-02,9.558088738196560130e-02,2.183828031749105847e+01
2.354625000000000057e+02,-2.795022690667529203e-02,9.581802557950211408e-02,2.185562854528735244e+01
2.356200000000000045e+02,-2.801177572426991752e-02,9.605351346673457469e-02,2.187299328175080859e+01
2.357775000000000034e+02,-2.807280791856124960e-02,9.628737997803814286e-02,2.189037461990863065e+01
2.359350000000000023e+02,-2.813333220732213216e-02,9.651965413407667671e-02,2.190777265324577527e+01
2.360925000000000011e+02,-2.819335732525646288e-02,9.675036504227994827e-02,2.192518747571137894e+01
2.362500000000000000e+02,-2.825289202414950698e-02,9.697954189753127396e-02,2.194261918172582071e+01
2.364074999999999989e+02,-2.831194507298444296e-02,9.720721398278087122e-02,2.196006786618715978e+01
2.365649999999999977e+02,-2.837052525802895644e-02,9.743341066954266938e-02,2.197753362447836167e+01
2.367224999999999966e+02,-2.842864138300226634e-02,9.765816141871014322e-02,2.199501655247395249e+01
2.368799999999999955e+02,-2.848630226918026642e-02,9.788149578105226345e-02,2.201251674654716339e+01
2.370374999999999943e+02,-2.854351675555397844e-02,9.810344339804624725e-02,2.203003430357711068e+01
2.371949999999999932e+02,-2.860029369894746820e-02,9.832403400245977310e-02,2.204756932095571997e+01
2.373524999999999920e+02,-2.865664197416580364e-02,9.854329741908102180e-02,2.206512189659514434e+01
2.375099999999999909e+02,-2.871257047416246599e-02,9.876126356550410379e-02,2.208269212893494782e+01
2.376674999999999898e+02,-2.876808811017395745e-02,9.897796245282484973e-02,2.210028011694962657e+01
2.378249999999999886e+02,-2.882320381190574612e-02,9.919342418652121740e-02,2.211788596015578534e+01
2.379824999999999875e+02,-2.887792652763412904e-02,9.940767896698055051e-02,2.213550975862004222e+01
2.381399999999999864e+02,-2.893226522448430482e-02,9.962075709072874818e-02,2.215315161296631175e+01
2.382975000000000136e+02,-2.898622888849174822e-02,9.983268895085806172e-02,2.217081162438359954e+01
2.384550000000000125e+02,-2.903982652483302895e-02,1.000435050380507340e-01,2.218848989463390353e+01
2.386125000000000114e+02,-2.909306715804414051e-02,1.002532359415832380e-01,2.220618652605982390e+01
2.387700000000000102e+02,-2.914595983210246932e-02,1.004619123498302485e-01,2.222390162159270588e+01
2.389275000000000091e+02,-2.919851361080204322e-02,1.006695650518081020e-01,2.224163528476050189e+01
2.390850000000000080e+02,-2.925073757773409902e-02,1.008762249373540698e-01,2.225938761969595703e+01
2.392425000000000068e+02,-2.930264083668863290e-02,1.010819229987617862e-01,2.227715873114480516e+01
2.394000000000000057e+02,-2.935423251172222109e-02,1.012866903312562711e-01,2.229494872447399700e+01
2.395575000000000045e+02,-2.940552174749686692e-02,1.014905581344289764e-01,2.231275770568010230e+01
2.397150000000000034e+02,-2.945651770942059322e-02,1.016935577129573776e-01,2.233058578139775818e+01
2.398725000000000023e+02,-2.950722958387419492e-02,1.018957204776991810e-01,2.234843305890809617e+01
2.400300000000000011e+02,-2.955766657852042234e-02,1.020970779469513867e-01,2.236629964614772703e+01
2.401875000000000000e+02,-2.960783792246608065e-02,1.022976617473264904e-01,2.238418565171711094e+01
2.403449999999999989e+02,-2.965775286658009491e-02,1.024975036151249685e-01,2.240209118488954942e+01
2.405024999999999977e+02,-2.970742068368873584e-02,1.026966353972476320e-01,2.242001635562020212e+01
2.406599999999999966e+02,-2.975685066886966934e-02,1.028950890525300588e-01,2.243796127455474831e+01
2.408174999999999955e+02,-2.980605213970639183e-02,1.030928966528525670e-01,2.245592605303912137e+01
2.409749999999999943e+02,-2.985503443657283248e-02,1.032900903844741619e-01,2.247391080312825551e+01
2.411324999999999932e+02,-2.990380692293054948e-02,1.034867025492733211e-01,2.249191563759557155e+01
2.412899999999999920e+02,-2.995237898553224087e-02,1.036827655658177916e-01,2.250994066994245912e+01
2.414474999999999909e+02,-3.000076003487979828e-02,1.038783119711828018e-01,2.252798601440771620e+01
2.416049999999999898e+02,-3.004895950534478694e-02,1.040733744217174767e-01,2.254605178597741855e+01
2.417624999999999886e+02,-3.009698685559285963e-02,1.042679856947922173e-01,2.256413810039445522e+01
2.419199999999999875e+02,-3.014485156887569683e-02,1.044621786901138438e-01,2.258224507416855786e+01
2.420774999999999864e+02,-3.019256315332791846e-02,1.046559864310549481e-01,2.260037282458616659e+01
2.422350000000000136e+02,-3.024013114234825467e-02,1.048494420663562271e-01,2.261852146972066890e+01
2.423925000000000125e+02,-3.028756509488508830e-02,1.050425788713360564e-01,2.263669112844253917e+01
2.425500000000000114e+02,-3.033487459582167450e-02,1.052354302496446570e-01,2.265488192042973381e+01
2.427075000000000102e+02,-3.038206925632192315e-02,1.054280297347178208e-01,2.267309396617811856e+01
2.428650000000000091e+02,-3.042915871418198567e-02,1.056204109913927297e-01,2.269132738701198448e+01
2.430225000000000080e+02,-3.047615263422655263e-02,1.058126078175525009e-01,2.270958230509494413e+01
2.431800000000000068e+02,-3.052306070865680801e-02,1.060046541457630026e-01,2.272785884344056484e+01
2.433375000000000057e+02,-3.056989265747697693e-02,1.061965840450299764e-01,2.274615712592339278e+01
2.434950000000000045e+02,-3.061665822885605362e-02,1.063884317224181031e-01,2.276447727729015824e+01
2.436525000000000034e+02,-3.066336719954873211e-02,1.065802315249184951e-01,2.278281942317083519e+01
2.438100000000000023e+02,-3.071002937532422289e-02,1.067720179412217918e-01,2.280118369009001000e+01
2.439675000000000011e+02,-3.075665459137769120e-02,1.069638256036045260e-01,2.281957020547851300e+01
2.441250000000000000e+02,-3.080325271273706353e-02,1.071556892896928653e-01,2.283797909768491508e+01
2.442824999999999989e+02,-3.084983363478120341e-02,1.073476439245233810e-01,2.285641049598726227e+01
2.444399999999999977e+02,-3.089640728359466237e-02,1.075397245823701969e-01,2.287486453060513725e+01
2.445974999999999966e+02,-3.094298361651419416e-02,1.077319664888914397e-01,2.289334133271150051e+01
2.447549999999999955e+02,-3.098957262254086256e-02,1.079244050229864194e-01,2.291184103444516751e+01
2.449124999999999943e+02,-3.103618432286938192e-02,1.081170757190336035e-01,2.293036376892277417e+01
2.450699999999999932e+02,-3.108282877134501201e-02,1.083100142689604195e-01,2.294890967025163420e+01
2.452274999999999920e+02,-3.112951605498639335e-02,1.085032565243772285e-01,2.296747887354218065e+01
2.453849999999999909e+02,-3.117625629449108024e-02,1.086968384988192537e-01,2.298607151492075928e+01
2.455424999999999898e+02,-3.122305964474995574e-02,1.088907963699561332e-01,2.300468773154272384e+01
2.456999999999999886e+02,-3.126993629540821690e-02,1.090851664819535716e-01,2.302332766160536437e+01
2.458574999999999875e+02,-3.131689647138195809e-02,1.092799853477544048e-01,2.304199144436130098e+01
2.460149999999999864e+02,-3.136395043346301703e-02,1.094752896516053009e-01,2.306067922013198412e+01
2.461725000000000136e+02,-3.141110847879425433e-02,1.096711162511833787e-01,2.307939113032113099e+01
2.463300000000000125e+02,-3.145838094158982801e-02,1.098675021805678303e-01,2.309812731742859171e+01
2.464875000000000114e+02,-3.150577819355461495e-02,1.100644846521637576e-01,2.311688792506432577e+01
2.466450000000000102e+02,-3.155331064466194990e-02,1.102621010598776041e-01,2.313567309796248139e+01
2.468025000000000091e+02,-3.160098874365747240e-02,1.104603889813953743e-01,2.315448298199568811e+01
2.469600000000000080e+02,-3.164882297872689820e-02,1.106593861809918866e-01,2.317331772418961577e+01
2.471175000000000068e+02,-3.169682387813759633e-02,1.108591306122474196e-01,2.319217747273739505e+01
2.472750000000000057e+02,-3.174500201084567985e-02,1.110596604207102489e-01,2.321106237701480168e+01
2.474325000000000045e+02,-3.179336798728216174e-02,1.112610139471179593e-01,2.322997258759512818e+01
2.475900000000000034e+02,-3.184193245991770449e-02,1.114632297299240349e-01,2.324890825626428992e+01
2.477475000000000023e+02,-3.189070612399112076e-02,1.116663465083829881e-01,2.326786953603642516e+01
2.479050000000000011e+02,-3.193969971822445408e-02,1.118704032255882774e-01,2.328685658116940616e+01
2.480625000000000000e+02,-3.198892402556630099e-02,1.120754390315634730e-01,2.330586954718072690e+01
2.482199999999999989e+02,-3.203838987390919546e-02,1.122814932864219378e-01,2.332490859086352586e+01
2.483774999999999977e+02,-3.208810813681781116e-02,1.124886055634218285e-01,2.334397387030265492e+01
2.485349999999999966e+02,-3.213808973434929828e-02,1.126968156524237458e-01,2.336306554489123855e+01
2.486924999999999955e+02,-3.218834563376538060e-02,1.129061635629991650e-01,2.338218377534743553e+01
2.488499999999999943e+02,-3.223888685041985391e-02,1.131166895281015550e-01,2.340132872373097683e+01
2.490074999999999932e+02,-3.228972444846910095e-02,1.133284340071545881e-01,2.342050055346070891e+01
2.491649999999999920e+02,-3.234086954176872836e-02,1.135414376898656319e-01,2.343969942933135542e+01
2.493224999999999909e+02,-3.239233329470835032e-02,1.137557414997325961e-01,2.345892551753145128e+01
2.494799999999999898e+02,-3.244412692305436580e-02,1.139713865976158952e-01,2.347817898566103167e+01
2.496374999999999886e+02,-3.249626169483844917e-02,1.141884143855850242e-01,2.349746000274945246e+01
2.497949999999999875e+02,-3.254874893122007562e-02,1.144068665105147653e-01,2.351676873927385003e+01
2.499524999999999864e+02,-3.260160000748186376e-02,1.146267848682876178e-01,2.353610536717742718e+01
2.501100000000000136e+02,-3.265482635384321652e-02,1.148482116073622633e-01,2.355547005988829667e+01
2.502675000000000125e+02,-3.270843945651898815e-02,1.150711891331037823e-01,2.357486299233837812e+01
2.504250000000000114e+02,-3.276245085858387612e-02,1.152957601116300773e-01,2.359428434098266791e+01
2.505825000000000102e+02,-3.281687216103833932e-02,1.155219674741583546e-01,2.361373428381866546e+01
2.507400000000000091e+02,-3.287171502376540905e-02,1.157498544211955221e-01,2.363321300040613338e+01
2.508975000000000080e+02,-3.292699116656126052e-02,1.159794644268705432e-01,2.365272067188710281e+01
2.510550000000000068e+02,-3.298271237017182111e-02,1.162108412432929228e-01,2.367225748100620208e+01
2.512125000000000057e+02,-3.303889047735680123e-02,1.164440289051721783e-01,2.369182361213101373e+01
2.513700000000000045e+02,-3.309553739399258981e-02,1.166790717343312994e-01,2.371141925127318473e+01
2.515275000000000034e+02,-3.315266509013968521e-02,1.169160143443875449e-01,2.373104458610927736e+01
2.516850000000000023e+02,-3.321028560116742745e-02,1.171549016454802306e-01,2.375069980600228448e+01
2.518425000000000011e+02,-3.326841102892937052e-02,1.173957788492025062e-01,2.377038510202332944e+01
2.520000000000000000e+02,-3.332705354290307898e-02,1.176386914734946637e-01,2.379010066697360770e+01
2.521574999999999989e+02,-3.338622538136604839e-02,1.178836853476484814e-01,2.380984669540669074e+01
2.523149999999999977e+02,-3.344593885262611005e-02,1.181308066174907023e-01,2.382962338365108224e+01
2.524724999999999966e+02,-3.350620633625497197e-02,1.183801017506108527e-01,2.384943092983316504e+01
2.526299999999999955e+02,-3.356704028434054354e-02,1.186316175417130719e-01,2.386926953390046435e+01
2.527874999999999943e+02,-3.362845322274431170e-02,1.188854011179500680e-01,2.388913939764505656e+01
2.529449999999999932e+02,-3.369045775243940943e-02,1.191414999445652018e-01,2.390904072472761044e+01
2.531024999999999920e+02,-3.375306655081900670e-02,1.193999618305044835e-01,2.392897372070139994e+01
2.532599999999999909e+02,-3.381629237303690472e-02,1.196608349340710781e-01,2.394893859303704886e+01
2.534174999999999898e+02,-3.388014805342112745e-02,1.199241677689552310e-01,2.396893555114729324e+01
2.535749999999999886e+02,-3.394464650681810330e-02,1.201900092099597722e-01,2.398896480641225537e+01
2.537324999999999875e+02,-3.400980073012694477e-02,1.204584084994008153e-01,2.400902657220498071e+01
2.538899999999999864e+02,-3.407562380362690047e-02,1.207294152529827663e-01,2.402912106391752189e+01
2.540475000000000136e+02,-3.414212889256364875e-02,1.210030794663091436e-01,2.404924849898714712e+01
2.542050000000000125e+02,-3.420932924860721480e-02,1.212794515212411162e-01,2.406940909692307429e+01
2.543625000000000114e+02,-3.427723821141088340e-02,1.215585821924276555e-01,2.408960307933355693e+01
2.545200000000000102e+02,-3.434586921018897843e-02,1.218405226540957148e-01,2.410983066995336088e+01
2.546775000000000091e+02,-3.441523576528721096e-02,1.221253244866890436e-01,2.413009209467162108e+01
2.548350000000000080e+02,-3.448535148985991394e-02,1.224130396840148877e-01,2.415038758156006438e+01
2.549925000000000068e+02,-3.455623009146840258e-02,1.227037206600758990e-01,2.417071736090170475e+01
2.551500000000000057e+02,-3.462788537381224219e-02,1.229974202564303870e-01,2.419108166521996495e+01
2.553075000000000045e+02,-3.470033123844847717e-02,1.232941917495056494e-01,2.421148072930814976e+01
2.554650000000000034e+02,-3.477358168653737341e-02,1.235940888580515790e-01,2.423191479025932793e+01
2.556225000000000023e+02,-3.484765082062540181e-02,1.238971657507485918e-01,2.425238408749680730e+01
2.557800000000000011e+02,-3.492255284646841873e-02,1.242034770539867522e-01,2.427288886280481250e+01
2.559375000000000000e+02,-3.499830207490366857e-02,1.245130778598473181e-01,2.429342936035994072e+01
2.560950000000000273e+02,-3.507491292371939934e-02,1.248260237340514112e-01,2.431400582676268840e+01
2.562524999999999977e+02,-3.515239991957919141e-02,1.251423707242685091e-01,2.433461851106980944e+01
2.564100000000000250e+02,-3.523077769998646941e-02,1.254621753684312668e-01,2.435526766482683314e+01
2.565674999999999955e+02,-3.531006101530567709e-02,1.257854947033603676e-01,2.437595354210128207e+01
2.567250000000000227e+02,-3.539026473075304602e-02,1.261123862733340428e-01,2.439667639951646194e+01
2.568824999999999932e+02,-3.547140382852731477e-02,1.264429081391748866e-01,2.441743649628532609e+01
2.570400000000000205e+02,-3.555349340984895190e-02,1.267771188869761811e-01,2.443823409424540216e+01
2.571974999999999909e+02,-3.563654869717921420e-02,1.271150776375992164e-01,2.445906945789374021e+01
2.573550000000000182e+02,-3.572058503638543547e-02,1.274568440559488980e-01,2.447994285442283413e+01
2.575124999999999886e+02,-3.580561789898251829e-02,1.278024783605538894e-01,2.450085455375669241e+01
2.576700000000000159e+02,-3.589166288437985880e-02,1.281520413332570274e-01,2.452180482858779342e+01
2.578274999999999864e+02,-3.597873572224896677e-02,1.285055943292992275e-01,2.454279395441420064e+01
2.579850000000000136e+02,-3.606685227485300488e-02,1.288631992873403298e-01,2.456382220957778983e+01
2.581424999999999841e+02,-3.615602853947095380e-02,1.292249187398663013e-01,2.458488987530245851e+01
2.583000000000000114e+02,-3.624628065083494027e-02,1.295908158236676599e-01,2.460599723573341180e+01
2.584574999999999818e+02,-3.633762488364977034e-02,1.299609542906237369e-01,2.462714457797671486e+01
2.586150000000000091e+02,-3.643007765510331702e-02,1.303353985185571329e-01,2.464833219213968363e+01
2.587724999999999795e+02,-3.652365552753466388e-02,1.307142135226090629e-01,2.466956037137179436e+01
2.589300000000000068e+02,-3.661837521097800752e-02,1.310974649662952629e-01,2.469082941190610470e+01
2.590874999999999773e+02,-3.671425356594845701e-02,1.314852191734225684e-01,2.471213961310160201e+01
2.592450000000000045e+02,-3.681130760613960523e-02,1.318775431397282427e-01,2.473349127748598164e+01
2.594024999999999750e+02,-3.690955450123416248e-02,1.322745045449751911e-01,2.475488471079923514e+01
2.595600000000000023e+02,-3.700901157976585476e-02,1.326761717653200390e-01,2.477632022203768969e+01
2.597174999999999727e+02,-3.710969633199862755e-02,1.330826138856968099e-01,2.479779812349907431e+01
2.598750000000000000e+02,-3.721162641291421436e-02,1.334939007127715904e-01,2.481931873082804074e+01
2.600325000000000273e+02,-3.731481964523355316e-02,1.339101027878873973e-01,2.484088236306245889e+01
2.601899999999999977e+02,-3.741929402246046282e-02,1.343312914003295389e-01,2.486248934268054356e+01
2.603475000000000250e+02,-3.752506771206277902e-02,1.347575386009539355e-01,2.488413999564857804e+01
2.605049999999999955e+02,-3.763215905863906419e-02,1.351889172160027075e-01,2.490583465146948683e+01
2.606625000000000227e+02,-3.774058658716952092e-02,1.356255008611094992e-01,2.492757364323225033e+01
2.608199999999999932e+02,-3.785036900636488261e-02,1.360673639558006853e-01,2.494935730766190218e+01
2.609775000000000205e+02,-3.796152521204052693e-02,1.365145817381039350e-01,2.497118598517056043e+01
2.611349999999999909e+02,-3.807407429055372633e-02,1.369672302795009733e-01,2.499306001990910531e+01
2.612925000000000182e+02,-3.818803552232525461e-02,1.374253865001510144e-01,2.501497975981986599e+01
2.614499999999999886e+02,-3.830342838545618134e-02,1.378891281845833483e-01,2.503694555668989352e+01
2.616075000000000159e+02,-3.842027255931870083e-02,1.383585339973659734e-01,2.505895776620548077e+01
2.617649999999999864e+02,-3.853858792835252595e-02,1.388336834995030078e-01,2.508101674800715131e+01
2.619225000000000136e+02,-3.865839458582485261e-02,1.393146571648691268e-01,2.510312286574584917e+01
2.620799999999999841e+02,-3.877971283770680760e-02,1.398015363969824232e-01,2.512527648713995276e+01
2.622375000000000114e+02,-3.890256320663846440e-02,1.402944035463545569e-01,2.514747798403321255e+01
2.623949999999999818e+02,-3.902696643592035164e-02,1.407933419278734055e-01,2.516972773245367279e+01
2.625525000000000091e+02,-3.915294349369050075e-02,1.412984358388883754e-01,2.519202611267352410e+01
2.627099999999999795e+02,-3.928051557702150892e-02,1.418097705772550787e-01,2.521437350926995080e+01
2.628675000000000068e+02,-3.940970411626711079e-02,1.423274324601693785e-01,2.523677031118705827e+01
2.630249999999999773e+02,-3.954053077935602845e-02,1.428515088430114544e-01,2.525921691179884476e+01
2.631825000000000045e+02,-3.967301747630733177e-02,1.433820881389696322e-01,2.528171370897304371e+01
2.633399999999999750e+02,-3.980718636366306629e-02,1.439192598385755639e-01,2.530426110513629112e+01
2.634975000000000023e+02,-3.994305984918517655e-02,1.444631145301145669e-01,2.532685950734015279e+01
2.636549999999999727e+02,-4.008066059655511493e-02,1.450137439202479339e-01,2.534950932732846951e+01
2.638125000000000000e+02,-4.022001153012163405e-02,1.455712408548929526e-01,2.537221098160576460e+01
2.639700000000000273e+02,-4.036113583988787390e-02,1.461356993409722027e-01,2.539496489150670655e+01
2.641274999999999977e+02,-4.050405698643241154e-02,1.467072145680826389e-01,2.541777148326693592e+01
2.642850000000000250e+02,-4.064879870607941009e-02,1.472858829311578244e-01,2.544063118809501844e+01
2.644424999999999955e+02,-4.079538501605610434e-02,1.478718020531153143e-01,2.546354444224552083e+01
2.646000000000000227e+02,-4.094384021979774468e-02,1.484650708082886628e-01,2.548651168709366388e+01
2.647574999999999932e+02,-4.109418891242713756e-02,1.490657893463383510e-01,2.550953336921087455e+01
2.649150000000000205e+02,-4.124645598617424080e-02,1.496740591163154555e-01,2.553260994044187981e+01
2.650724999999999909e+02,-4.140066663614017095e-02,1.502899828919085912e-01,2.555574185798311859e+01
2.652300000000000182e+02,-4.155684636593354880e-02,1.509136647964043065e-01,2.557892958446243270e+01
2.653874999999999886e+02,-4.171502099362521532e-02,1.515452103289007812e-01,2.560217358802026411e+01
2.655450000000000159e+02,-4.187521665771302276e-02,1.521847263906088432e-01,2.562547434239215960e+01
2.657024999999999864e+02,-4.203745982321627217e-02,1.528323213118769619e-01,2.564883232699276761e+01
2.658600000000000136e+02,-4.220177728796050548e-02,1.534881048798903413e-01,2.567224802700141240e+01
2.660174999999999841e+02,-4.236819618889525740e-02,1.541521883667308357e-01,2.569572193344897215e+01
2.661750000000000114e+02,-4.253674400866436223e-02,1.548246845583145792e-01,2.571925454330651561e+01
2.663324999999999818e+02,-4.270744858215990564e-02,1.555057077836002888e-01,2.574284635957543088e+01
2.664900000000000091e+02,-4.288033810337166241e-02,1.561953739448786183e-01,2.576649789137903568e+01
2.666474999999999795e+02,-4.305544113224835101e-02,1.568938005482463371e-01,2.579020965405604571e+01
2.668050000000000068e+02,-4.323278660181099908e-02,1.576011067351763828e-01,2.581398216925563815e+01
2.669624999999999773e+02,-4.341240382532290248e-02,1.583174133144215345e-01,2.583781596503409261e+01
2.671200000000000045e+02,-4.359432250365086192e-02,1.590428427947664647e-01,2.586171157595340375e+01
2.672774999999999750e+02,-4.377857273282079881e-02,1.597775194186013825e-01,2.588566954318153179e+01
2.674350000000000023e+02,-4.396518501162440667e-02,1.605215691959307744e-01,2.590969041459453237e+01
2.675924999999999727e+02,-4.415419024954920363e-02,1.612751199395632828e-01,2.593377474488049472e+01
2.677500000000000000e+02,-4.434561977470080629e-02,1.620383013006072570e-01,2.595792309564548717e+01
2.679075000000000273e+02,-4.453950534202270189e-02,1.628112448051356187e-01,2.598213603552122919e+01
2.680649999999999977e+02,-4.473587914163340562e-02,1.635940838914122786e-01,2.600641414027520071e+01
2.682225000000000250e+02,-4.493477380734133692e-02,1.643869539480586617e-01,2.603075799292209780e+01
2.683799999999999955e+02,-4.513622242539935825e-02,1.651899923531341408e-01,2.605516818383807021e+01
2.685375000000000227e+02,-4.534025854335786698e-02,1.660033385139014217e-01,2.607964531087653981e+01
2.686949999999999932e+02,-4.554691617919370827e-02,1.668271339076762561e-01,2.610418997948650599e+01
2.688525000000000205e+02,-4.575622983057280047e-02,1.676615221234597219e-01,2.612880280283285117e+01
2.690099999999999909e+02,-4.596823448436474641e-02,1.685066489046395666e-01,2.615348440191906576e+01
2.691675000000000182e+02,-4.618296562632331209e-02,1.693626621924879116e-01,2.617823540571229657e+01
2.693249999999999886e+02,-4.640045925101741325e-02,1.702297121708949146e-01,2.620305645127050198e+01
2.694825000000000159e+02,-4.662075187193793352e-02,1.711079513117579887e-01,2.622794818387234983e+01
2.696399999999999864e+02,-4.684388053187477086e-02,1.719975344218906965e-01,2.625291125714930018e+01
2.697975000000000136e+02,-4.706988281345760028e-02,1.728986186904674927e-01,2.627794633322049478e+01
2.699549999999999841e+02,-4.729879685002525563e-02,1.738113637380964138e-01,2.630305408282996282e+01
2.701125000000000114e+02,-4.753066133662924714e-02,1.747359316665339779e-01,2.632823518548656239e+01
2.702699999999999818e+02,-4.776551554136629352e-02,1.756724871099458463e-01,2.635349032960669291e+01
2.704275000000000091e+02,-4.800339931690841833e-02,1.766211972870747604e-01,2.637882021265966159e+01
2.705849999999999795e+02,-4.824435311234796797e-02,1.775822320548740840e-01,2.640422554131593813e+01
2.707425000000000068e+02,-4.848841798521734414e-02,1.785557639630339366e-01,2.642970703159813795e+01
2.708999999999999773e+02,-4.873563561390947818e-02,1.795419683102988384e-01,2.645526540903525614e+01
2.710575000000000045e+02,-4.898604831026574791e-02,1.805410232016385064e-01,2.648090140881963706e+01
2.712149999999999750e+02,-4.923969903246618041e-02,1.815531096069246952e-01,2.650661577596710217e+01
2.713725000000000023e+02,-4.949663139833013897e-02,1.825784114212633535e-01,2.653240926548032874e+01
2.715299999999999727e+02,-4.975688969867924499e-02,1.836171155260601373e-01,2.655828264251535487e+01
2.716875000000000000e+02,-5.002051891133148243e-02,1.846694118526402417e-01,2.658423668255141692e+01
2.718450000000000273e+02,-5.028756471509909787e-02,1.857354934461536433e-01,2.661027217156422608e+01
2.720024999999999977e+02,-5.055807350432497266e-02,1.868155565319861988e-01,2.663638990620264480e+01
2.721600000000000250e+02,-5.083209240364854747e-02,1.879098005832163520e-01,2.666259069396878090e+01
2.723174999999999955e+02,-5.110966928315279628e-02,1.890184283898815321e-01,2.668887535340210349e+01
2.724750000000000227e+02,-5.139085277389650319e-02,1.901416461301311256e-01,2.671524471426674552e+01
2.726324999999999932e+02,-5.167569228368480011e-02,1.912796634425309450e-01,2.674169961774298088e+01
2.727900000000000205e+02,-5.196423801337124448e-02,1.924326935007706074e-01,2.676824091662257388e+01
2.729474999999999909e+02,-5.225654097345218407e-02,1.936009530899286957e-01,2.679486947550769571e+01
2.731050000000000182e+02,-5.255265300102278381e-02,1.947846626843690310e-01,2.682158617101456244e+01
2.732624999999999886e+02,-5.285262677724147928e-02,1.959840465281239008e-01,2.684839189198072162e+01
2.734200000000000159e+02,-5.315651584507054273e-02,1.971993327165670329e-01,2.687528753967679762e+01
2.735774999999999864e+02,-5.346437462758323739e-02,1.984307532807856322e-01,2.690227402802269907e+01
2.737350000000000136e+02,-5.377625844660719606e-02,1.996785442736635496e-01,2.692935228380812518e+01
2.738924999999999841e+02,-5.409222354182657844e-02,2.009429458580560268e-01,2.695652324691777935e+01
2.740500000000000114e+02,-5.441232709040871168e-02,2.022242023974937242e-01,2.698378787056131145e+01
2.742074999999999818e+02,-5.473662722700418232e-02,2.035225625488745749e-01,2.701114712150786801e+01
2.743650000000000091e+02,-5.506518306435208288e-02,2.048382793577628869e-01,2.703860198032595719e+01
2.745224999999999795e+02,-5.539805471424997380e-02,2.061716103557561519e-01,2.706615344162794656e+01
2.746800000000000068e+02,-5.573530330914861636e-02,2.075228176606167541e-01,2.709380251431996811e+01
2.748374999999999773e+02,-5.607699102421945248e-02,2.088921680789084245e-01,2.712155022185716646e+01
2.749950000000000045e+02,-5.642318109997413594e-02,2.102799332111530417e-01,2.714939760250426914e+01
2.751524999999999750e+02,-5.677393786544852189e-02,2.116863895598201650e-01,2.717734570960174523e+01
2.753100000000000023e+02,-5.712932676194283632e-02,2.131118186399210968e-01,2.720539561183773714e+01
2.754674999999999727e+02,-5.748941436736745153e-02,2.145565070927158702e-01,2.723354839352580470e+01
2.756250000000000000e+02,-5.785426842119689023e-02,2.160207468021289046e-01,2.726180515488870526e+01
2.757825000000000273e+02,-5.822395785001521773e-02,2.175048350143569398e-01,2.729016701234831999e+01
2.759399999999999977e+02,-5.859855279377124138e-02,2.190090744606343343e-01,2.731863509882180097e+01
2.760975000000000250e+02,-5.897812463259000104e-02,2.205337734829550256e-01,2.734721056402437966e+01
2.762549999999999955e+02,-5.936274601436922205e-02,2.220792461635143489e-01,2.737589457477864485e+01
2.764125000000000227e+02,-5.975249088300096934e-02,2.236458124572117123e-01,2.740468831533060978e+01
2.765699999999999932e+02,-6.014743450735000191e-02,2.252337983279273370e-01,2.743359298767304821e+01
2.767275000000000205e+02,-6.054765351094261450e-02,2.268435358882607278e-01,2.746260981187550598e+01
2.768849999999999909e+02,-6.095322590244145466e-02,2.284753635430913088e-01,2.749174002642212855e+01
2.770425000000000182e+02,-6.136423110689288862e-02,2.301296261370035512e-01,2.752098488855677161e+01
2.771999999999999886e+02,-6.178074999777041776e-02,2.318066751056215014e-01,2.755034567463582817e+01
2.773575000000000159e+02,-6.220286492988898880e-02,2.335068686311788932e-01,2.757982368048916655e+01
2.775149999999999864e+02,-6.263065977308647503e-02,2.352305718020472614e-01,2.760942022178902988e+01
2.776725000000000136e+02,-6.306421994691351063e-02,2.369781567769642383e-01,2.763913663442740187e+01
2.778299999999999841e+02,-6.350363245609598473e-02,2.387500029534403156e-01,2.766897427490187056e+01
2.779875000000000114e+02,-6.394898592702688567e-02,2.405464971410024022e-01,2.769893452071044848e+01
2.781449999999999818e+02,-6.440037064517628584e-02,2.423680337391303785e-01,2.772901877075515387e+01
2.783025000000000091e+02,-6.485787859352490359e-02,2.442150149201929021e-01,2.775922844575524095e+01
2.784599999999999795e+02,-6.532160349193799620e-02,2.460878508172400780e-01,2.778956498866956437e+01
