f_MHz,Z11r,Z11i,Z12r,Z12i,Z21r,Z21i,Z22r,Z22i
7.461825000000000045e+02,4.773616692811896711e-01,5.834471548360846072e+01,1.878628290213078200e+00,3.954590245808904569e+01,2.405738648675925351e+00,3.831653691777267312e+01,1.419488019368558973e+01,-1.097310504583083883e+02
7.466399999999999864e+02,4.806376060945299344e-01,5.839585050980719672e+01,1.898175455387883792e+00,3.961130785649269370e+01,2.425292434239108452e+00,3.837134972117740972e+01,1.428971293977235213e+01,-1.093151338782331692e+02
7.470974999999999682e+02,4.839607749391347524e-01,5.844702381406380454e+01,1.918156762846998875e+00,3.967670077535144202e+01,2.444758341286944692e+00,3.842614175292257528e+01,1.438872707190269118e+01,-1.088997176023047615e+02
7.475549999999999500e+02,4.873305546419633427e-01,5.849823444703626052e+01,1.938561361807817018e+00,3.974206761718772185e+01,2.464128648825154144e+00,3.848093100736421945e+01,1.449184527357460794e+01,-1.084849944497143781e+02
7.480125000000000455e+02,4.907462404560172797e-01,5.854948150896878190e+01,1.959377666329542356e+00,3.980739561469383858e+01,2.483396781259809227e+00,3.853573585817665759e+01,1.459897915334144614e+01,-1.080711504712238593e+02
7.484700000000000273e+02,4.942070457201904743e-01,5.860076415642179626e+01,1.980593405197806689e+00,3.987267286511011832e+01,2.502557311902399384e+00,3.859057498812565257e+01,1.471002974385917028e+01,-1.076583643719411327e+02
7.489275000000000091e+02,4.977121040427381904e-01,5.865208160901357815e+01,2.002195672647096636e+00,3.993788836191117753e+01,2.521605962430352843e+00,3.864546732035756804e+01,1.482488802311691067e+01,-1.072468069691794170e+02
7.493849999999999909e+02,5.012604720158444493e-01,5.870343315613099833e+01,2.024170979807755177e+00,4.000303202387868140e+01,2.540539598541016630e+00,3.870043195138463687e+01,1.494343545555858022e+01,-1.068366406852329646e+02
7.498424999999999727e+02,5.048511324667730449e-01,5.875481816356474241e+01,2.046505306783807931e+00,4.006809472163526920e+01,2.559356222037262985e+00,3.875548808591645411e+01,1.506554455097239931e+01,-1.064280190747958841e+02
7.502999999999999545e+02,5.084829982454495134e-01,5.880623608002255764e+01,2.069184155280945792e+00,4.013306830171341488e+01,2.578054959577906313e+00,3.881065497366530792e+01,1.519107943921474657e+01,-1.060210863866455213e+02
7.507575000000000500e+02,5.121549165441122708e-01,5.885768644347650280e+01,2.092192601720376466e+00,4.019794560822705165e+01,2.596636048321558476e+00,3.886595184822876803e+01,1.531989645899979102e+01,-1.056159771591579499e+02
7.512150000000000318e+02,5.158656737419822225e-01,5.890916888729834255e+01,2.115515350786466353e+00,4.026272050220881482e+01,2.615100818684553907e+00,3.892139786813279301e+01,1.545184475916733291e+01,-1.052128158491793641e+02
7.516725000000000136e+02,5.196140007620770884e-01,5.896068314613819439e+01,2.139136789368325964e+00,4.032738787866517072e+01,2.633451674425231648e+00,3.897701206009850949e+01,1.558676691099421063e+01,-1.048117164937642656e+02
7.521299999999999955e+02,5.233985789248513099e-01,5.901222906150407965e+01,2.163041040864177145e+00,4.039194368139645519e+01,2.651692070255778244e+00,3.903281326458158418e+01,1.572449953027467551e+01,-1.044127824043000601e+02
7.525874999999999773e+02,5.272180462778589538e-01,5.906380658699858799e+01,2.187212019826249243e+00,4.045638491561398098e+01,2.669826487172263896e+00,3.908882008361565852e+01,1.586487390802383146e+01,-1.040161058925653919e+02
7.530449999999999591e+02,5.310710043785529244e-01,5.911541579317343320e+01,2.211633486929011294e+00,4.052070965837976502e+01,2.687860405681821607e+00,3.914505083098271854e+01,1.600771664878806178e+01,-1.036217680283145341e+02
7.535025000000000546e+02,5.349560255025032074e-01,5.916705687196343177e+01,2.236289104248558424e+00,4.058491706687973988e+01,2.705800277093618700e+00,3.920152348472057469e+01,1.615285031564674867e+01,-1.032298384280447152e+02
7.539600000000000364e+02,5.388716602471925743e-01,5.921873014066252949e+01,2.261162490841721606e+00,4.064900738453121676e+01,2.723653493028356465e+00,3.925825564197143080e+01,1.630009408107812874e+01,-1.028403750746709306e+02
7.544175000000000182e+02,5.428164454967261410e-01,5.927043604541054833e+01,2.286237278614509982e+00,4.071298194491247102e+01,2.741428353289084630e+00,3.931526447616928266e+01,1.644926438292774762e+01,-1.024534241679211561e+02
7.548750000000000000e+02,5.467889127123272131e-01,5.932217516415835945e+01,2.311497168466871255e+00,4.077684317349198295e+01,2.759134032224769495e+00,3.937256669656045460e+01,1.660017558476737776e+01,-1.020690200053562364e+02
7.553324999999999818e+02,5.507875965084289005e-01,5.937394820908552617e+01,2.336925986697265589e+00,4.084059458712204105e+01,2.776780543707556337e+00,3.943017851004913865e+01,1.675264063995217256e+01,-1.016871848940050143e+02
7.557899999999999636e+02,5.548110434744725206e-01,5.942575602844517135e+01,2.362507741644578552e+00,4.090424079125152446e+01,2.794378704834544536e+00,3.948811558535924604e+01,1.690647175869429120e+01,-1.013079290927139624e+02
7.562474999999999454e+02,5.588578211976585886e-01,5.947759960781701949e+01,2.388226680536859714e+00,4.096778747480397698e+01,2.811940098455481873e+00,3.954639301950574293e+01,1.706148107745160303e+01,-1.009312507853927912e+02
7.567050000000000409e+02,5.629265274439689826e-01,5.952948007075054448e+01,2.414067346508375955e+00,4.103124140265585140e+01,2.829477034622220444e+00,3.960502530656984987e+01,1.721748132989034019e+01,-1.005571360854384579e+02
7.571625000000000227e+02,5.670157994500154564e-01,5.958139867878632145e+01,2.440014635734583326e+00,4.109461040564563206e+01,2.847002511046719420e+00,3.966402630877605873e+01,1.737428651862908069e+01,-1.001855590716935609e+02
7.576200000000000045e+02,5.711243232788327795e-01,5.963335683084579131e+01,2.466053854622077601e+00,4.115790336803537741e+01,2.864530172651185147e+00,3.972340922987339695e+01,1.753171258688952605e+01,-9.981648185637848769e+01
7.580774999999999864e+02,5.752508431937636280e-01,5.968535606198490484e+01,2.492170776979321101e+00,4.122113021234501673e+01,2.882074270290611473e+00,3.978318659082724906e+01,1.768957808909000207e+01,-9.944985468548767926e+01
7.585349999999999682e+02,5.793941710012613378e-01,5.973739804150912391e+01,2.518351701076909865e+00,4.128430188147459745e+01,2.899649618725073097e+00,3.984337020783332406e+01,1.784770485930341266e+01,-9.908561607219853329e+01
7.589924999999999500e+02,5.835531953158364926e-01,5.978948457045511589e+01,2.544583506492376301e+00,4.134743031803156299e+01,2.917271553919286831e+00,3.990397117267135485e+01,1.800591867638288335e+01,-9.872369296385906523e+01
7.594500000000000455e+02,5.877268907002539677e-01,5.984161757844185558e+01,2.570853710618083099e+00,4.141052844077879058e+01,2.934955889748108504e+00,3.996499983541870904e+01,1.816404992441648503e+01,-9.836400094314227260e+01
7.599075000000000273e+02,5.919143266353565913e-01,5.989379911990599226e+01,2.597150524695622131e+00,4.147361011812691345e+01,2.952718874190177978e+00,4.002646578955210543e+01,1.832193424703007167e+01,-9.800644446393522458e+01
7.603650000000000091e+02,5.961146762731349691e-01,5.994603136973088198e+01,2.623462909220836803e+00,4.153669013859543213e+01,2.970577145092975879e+00,4.008837785946622034e+01,1.847941319390580972e+01,-9.765091712250568889e+01
7.608224999999999909e+02,6.003272249320814602e-01,5.999831661829134788e+01,2.649780628551601236e+00,4.159978417818052776e+01,2.988547685602835458e+00,4.015074409044466108e+01,1.863633485772285070e+01,-9.729730196442756096e+01
7.612799999999999727e+02,6.045513782906333233e-01,6.005065726593129227e+01,2.676094304530733492e+00,4.166290876457391334e+01,3.006647779355398953e+00,4.021357174111790300e+01,1.879255449957282664e+01,-9.694547182766672222e+01
7.617374999999999545e+02,6.087866702415200004e-01,6.010305581690138865e+01,2.702395468923752819e+00,4.172608123819279768e+01,3.024894965532605173e+00,4.027686727844705672e+01,1.894793516074847162e+01,-9.659528972212039832e+01
7.621950000000000500e+02,6.130327703676000661e-01,6.015551487278070653e+01,2.728676614456416072e+00,4.178931970999430945e+01,3.043306993899837831e+00,4.034063637526899981e+01,1.910234825864689157e+01,-9.624660924577437981e+01
7.626525000000000318e+02,6.172894910072136421e-01,6.020803712541616903e+01,2.754931244224231079e+00,4.185264301606787285e+01,3.061901779947207025e+00,4.040488391044045358e+01,1.925567416440049939e+01,-9.589927503747591686e+01
7.631100000000000136e+02,6.215567938741868304e-01,6.026062534940759008e+01,2.781153919234688132e+00,4.191607066901466538e+01,3.080697360266715812e+00,4.046961397161129526e+01,1.940780275970967494e+01,-9.555312326614651397e+01
7.635674999999999955e+02,6.258347962063857128e-01,6.031328239417564419e+01,2.807340303834763517e+00,4.197962280614854791e+01,3.099711848310195972e+00,4.053482986065572646e+01,1.955863397024715766e+01,-9.520798215604361303e+01
7.640249999999999773e+02,6.301237764149922871e-01,6.036601117564817542e+01,2.833487208768188825e+00,4.204332013457439388e+01,3.118963390680239645e+00,4.060053410178129951e+01,1.970807827291093872e+01,-9.486367254745266564e+01
7.644824999999999591e+02,6.344241792133070712e-01,6.041881466760190023e+01,2.859592631602827062e+00,4.210718387322420853e+01,3.138470124118507343e+00,4.066672845232785960e+01,1.985605717413484328e+01,-9.452000849194357102e+01
7.649400000000000546e+02,6.387366202046116381e-01,6.047169589269910261e+01,2.885655794267085295e+00,4.217123569195873500e+01,3.158250133363726508e+00,4.073341391625766050e+01,2.000250365642291683e+01,-9.417679788105208161e+01
7.653975000000000364e+02,6.430618899143041300e-01,6.052465791325925437e+01,2.911677177434122132e+00,4.223549764786811522e+01,3.178321410061021979e+00,4.080059076032572563e+01,2.014736259026667042e+01,-9.383384310696784780e+01
7.658550000000000182e+02,6.474009572527098522e-01,6.057770382180527236e+01,2.937658551498329995e+00,4.229999211893400002e+01,3.198701812912030373e+00,4.086825853290610411e+01,2.029059110861796000e+01,-9.349094175351268632e+01
7.663125000000000000e+02,6.517549723998706801e-01,6.063083673142551078e+01,2.963603003894253796e+00,4.236474173524207032e+01,3.219409029260916100e+00,4.093641608543241261e+01,2.043215894115064302e+01,-9.314788731539351829e+01
7.667699999999999818e+02,6.561252691061134623e-01,6.068405976599258622e+01,2.989514962520226860e+00,4.242976930796383073e+01,3.240460538316697114e+00,4.100506159639633097e+01,2.057204870563230514e+01,-9.280446994340387334e+01
7.672274999999999636e+02,6.605133664057816212e-01,6.073737605027820052e+01,3.015400215042147281e+00,4.249509775635116426e+01,3.261873576214983306e+00,4.107419259782618326e+01,2.071025615385460128e+01,-9.246047721294723942e+01
7.676849999999999454e+02,6.649209697439188993e-01,6.079078870000462587e+01,3.041265923870688503e+00,4.256075003301647541e+01,3.283665103123017737e+00,4.114380600415133671e+01,2.084679036974060651e+01,-9.211569491295210810e+01
7.681425000000000409e+02,6.693499715199077160e-01,6.084430081187099404e+01,3.067120636625455976e+00,4.262674904779370877e+01,3.305851772590402415e+00,4.121389814333497981e+01,2.098167391744841126e+01,-9.176990785196332467e+01
7.686000000000000227e+02,6.738024510530559175e-01,6.089791545359295100e+01,3.092974291924377006e+00,4.269311759050022204e+01,3.328449903344601779e+00,4.128446479013894788e+01,2.111494293753475660e+01,-9.142290067791724084e+01
7.690575000000000045e+02,6.782806739796191087e-01,6.095163565399054306e+01,3.118838220363159497e+00,4.275987825293989175e+01,3.351475453723682385e+00,4.135550120136114316e+01,2.124664718951901676e+01,-9.107445870786126818e+01
7.695149999999999864e+02,6.827870910916865599e-01,6.100546439316116931e+01,3.144725140578889633e+00,4.282705335050636819e+01,3.374943998929429423e+00,4.142700215286688348e+01,2.137685003950329943e+01,-9.072436876364544389e+01
7.699724999999999682e+02,6.873243366305931135e-01,6.105940459276886401e+01,3.170649150325480115e+00,4.289466484376006861e+01,3.398870711273445089e+00,4.149896197821286847e+01,2.150562839184485497e+01,-9.037242000942642051e+01
7.704299999999999500e+02,6.918952260509596552e-01,6.111345910648297775e+01,3.196625712521719898e+00,4.296273426036513143e+01,3.423270343573464380e+00,4.157137460864366574e+01,2.163307256425360592e+01,-9.001840478665117473e+01
7.708875000000000455e+02,6.965027532712098068e-01,6.116763071059444457e+01,3.222671636270422191e+00,4.303128261777983710e+01,3.448157215841670453e+00,4.164423361422144154e+01,2.175928610608033509e+01,-8.966211944208073703e+01
7.713450000000000273e+02,7.011500874282068363e-01,6.122192209483894487e+01,3.248805052882409949e+00,4.310033034709919519e+01,3.473545205385628609e+00,4.171753224583197550e+01,2.188438555998110147e+01,-8.930336514432082140e+01
7.718025000000000091e+02,7.058405691573190754e-01,6.127633585345061817e+01,3.275045386981303874e+00,4.316989721844750250e+01,3.499447740423630382e+00,4.179126347779496342e+01,2.200850016757098970e+01,-8.894194868430307110e+01
7.722599999999999909e+02,7.105777064156155731e-01,6.133087447647223200e+01,3.301413322798772310e+00,4.324000226831491744e+01,3.525877797289308280e+00,4.186542005079247986e+01,2.213177152012114135e+01,-8.857768325516759944e+01
7.727174999999999727e+02,7.153651698719615259e-01,6.138554034134181592e+01,3.327930765813974734e+00,4.331066372922337848e+01,3.552847901278190612e+00,4.193999451481914065e+01,2.225435315579633411e+01,-8.821038920706492092e+01
7.731749999999999545e+02,7.202067878832489889e-01,6.144033570477716921e+01,3.354620799923738517e+00,4.338189896209407692e+01,3.580370131158871594e+00,4.201497927184895076e+01,2.237641010536566100e+01,-8.783989477250835876e+01
7.736325000000000500e+02,7.251065410815212831e-01,6.149526269497574305e+01,3.381507640370627232e+00,4.345372439167191203e+01,3.608456127345518905e+00,4.209036661790808864e+01,2.249811838875411851e+01,-8.746603675806720446e+01
7.740900000000000318e+02,7.300685565918615394e-01,6.155032330414626074e+01,3.408616582687708618e+00,4.352615544533974656e+01,3.637117103697643294e+00,4.216614878424099544e+01,2.261966446520842666e+01,-8.708866119840952535e+01
7.745475000000000136e+02,7.350971019057600531e-01,6.160551938138779349e+01,3.435973947953370189e+00,4.359920649563191120e+01,3.666363862884330693e+00,4.224231797725801840e+01,2.274124464025143766e+01,-8.670762396895604240e+01
7.750049999999999955e+02,7.401965784313709884e-01,6.166085262592881833e+01,3.463607024677923807e+00,4.367289080672500035e+01,3.696206815220383746e+00,4.231886641695619744e+01,2.286306443295138990e+01,-8.632279135371469181e+01
7.754624999999999773e+02,7.453715147434709642e-01,6.171632458073919736e+01,3.491544007670464911e+00,4.374722048515427275e+01,3.726656000852083483e+00,4.239578637351354473e+01,2.298533790737288385e+01,-8.593404056520532208e+01
7.759199999999999591e+02,7.506265595555744463e-01,6.177193662652553741e+01,3.519813934256728505e+00,4.382220643496667378e+01,3.757721115141781532e+00,4.247307020176659620e+01,2.310828697235988116e+01,-8.554126021376873723e+01
7.763775000000000546e+02,7.559664744375546030e-01,6.182768997611984219e+01,3.548446618238731087e+00,4.389785831748606881e+01,3.789411537074428349e+00,4.255071037329495454e+01,2.323214065405214157e+01,-8.514435072396135240e+01
7.768350000000000364e+02,7.613961262989618062e-01,6.188358566927031745e+01,3.577472581998605516e+00,4.397418451582494470e+01,3.821736360480451733e+00,4.262869950585411516e+01,2.335713434573804292e+01,-8.474322469618007858e+01
7.772925000000000182e+02,7.669204796622299813e-01,6.193962456784244353e+01,3.606922987162162197e+00,4.405119210423780629e+01,3.854704427848549830e+00,4.270703038991619138e+01,2.348350903979916993e+01,-8.433780721211337550e+01
7.777500000000000000e+02,7.725445887469494233e-01,6.199580735143702270e+01,3.636829564240918966e+00,4.412888682236921056e+01,3.888324366478251193e+00,4.278569601210063666e+01,2.361151054659924853e+01,-8.392803608309556296e+01
7.782074999999999818e+02,7.782735893874184185e-01,6.205213451343227149e+01,3.667224541673014482e+00,4.420727305440808408e+01,3.922604626704084385e+00,4.286468957530155421e+01,2.374138870522101286e+01,-8.351386204090898957e+01
7.786649999999999636e+02,7.841126908053444033e-01,6.210860635745537905e+01,3.698140574678614900e+00,4.428635381311779895e+01,3.957553521905042615e+00,4.294400451534302476e+01,2.387339659094648425e+01,-8.309524887106979918e+01
7.791224999999999454e+02,7.900671672609139717e-01,6.216522299428802256e+01,3.729610674338831533e+00,4.436613072867265828e+01,3.993179270002226389e+00,4.302363451402278827e+01,2.400778972431826475e+01,-8.267217348909765917e+01
7.795800000000000409e+02,7.961423496037385306e-01,6.222198433921214900e+01,3.761668137292611735e+00,4.444660404219112593e+01,4.029490036134677489e+00,4.310357350843213453e+01,2.414482528650837168e+01,-8.224462596073989573e+01
7.800375000000000227e+02,8.023436167471471592e-01,6.227889010979718165e+01,3.794346476429977688e+00,4.452777260381918012e+01,4.066493976197432580e+00,4.318381569646891194e+01,2.428476134556486343e+01,-8.181260946755676855e+01
7.804950000000000045e+02,8.086763870891877648e-01,6.233593982413429302e+01,3.827679352940453583e+00,4.460963387518406620e+01,4.104199280922150805e+00,4.326435553849199778e+01,2.442785609789925516e+01,-8.137614021969849887e+01
7.809524999999999864e+02,8.151461099030078428e-01,6.239313279951808511e+01,3.861700510049582924e+00,4.469218393600406358e+01,4.142614220178195694e+00,4.334518775509192778e+01,2.457436712913220944e+01,-8.093524731809679906e+01
7.814099999999999682e+02,8.217582567224859247e-01,6.245046815157854070e+01,3.896443708751972768e+00,4.477541749461487086e+01,4.181747187177324854e+00,4.342630732098459845e+01,2.472455069812901485e+01,-8.048997256864575434e+01
7.818674999999999500e+02,8.285183127463247033e-01,6.250794479386239288e+01,3.931942665817169225e+00,4.485932790214368993e+01,4.221606742266682311e+00,4.350770945506015863e+01,2.487866104773952713e+01,-8.004037025127443883e+01
7.823250000000000455e+02,8.354317682871155171e-01,6.256556143786482238e+01,3.968230994315564697e+00,4.494390717004491620e+01,4.262201656006355144e+00,4.358938960664944773e+01,2.503694974541027207e+01,-7.958650684708614165e+01
7.827825000000000273e+02,8.425041102901731360e-01,6.262331659350784463e+01,4.005342146876243348e+00,4.502914599068891022e+01,4.303540951235870438e+00,4.367134343809093622e+01,2.519966505646607757e+01,-7.912846072698283706e+01
7.832400000000000091e+02,8.497408139499436075e-01,6.268120857006341851e+01,4.043309361855790485e+00,4.511503376068603899e+01,4.345633943848675962e+00,4.375356680371098861e+01,2.536705135247630949e+01,-7.866632180538195485e+01
7.836974999999999909e+02,8.571473344500000202e-01,6.273923547751628860e+01,4.082165612560972434e+00,4.520155860661381553e+01,4.388490282007606602e+00,4.383605572534574435e+01,2.553934855671942117e+01,-7.820019116278290028e+01
7.841549999999999727e+02,8.647290988545072166e-01,6.279739522835963328e+01,4.121943559633545640e+00,4.528870741281205881e+01,4.432119983551744191e+00,4.391880636455748999e+01,2.571679162835875943e+01,-7.773018064104108760e+01
7.846124999999999545e+02,8.724914981788947088e-01,6.285568553981546813e+01,4.162675506669969216e+00,4.537646585090660523e+01,4.476533471363027594e+00,4.400181499171130639e+01,2.589961008653631325e+01,-7.725641241526966496e+01
7.850700000000000500e+02,8.804398796679928640e-01,6.291410393646986421e+01,4.204393359115042195e+00,4.546481841072466779e+01,4.521741606480497389e+00,4.408507795209636981e+01,2.608802757519534765e+01,-7.677901854629634215e+01
7.855275000000000318e+02,8.885795393095096140e-01,6.297264775330956610e+01,4.247128586433940534e+00,4.555374843226829995e+01,4.567755718770253104e+00,4.416859162928516724e+01,2.628226146904556515e+01,-7.629814051758566507e+01
7.859850000000000136e+02,8.969157146106216949e-01,6.303131413914670844e+01,4.290912187536432221e+00,4.564323813842171518e+01,4.614587634978762232e+00,4.425235240593607244e+01,2.648252252071653956e+01,-7.581392876045954665e+01
7.864424999999999955e+02,9.054535776664164315e-01,6.309010006041400942e+01,4.335774659395864816e+00,4.573326866807836666e+01,4.662249704020090313e+00,4.433635662225088225e+01,2.668901454877737933e+01,-7.532654217136033026e+01
7.868999999999999773e+02,9.141982285461388580e-01,6.314900230531019787e+01,4.381745968777157607e+00,4.582382010938659533e+01,4.710754819365463142e+00,4.442060053230402872e+01,2.690193416596843790e+01,-7.483614762474921633e+01
7.873574999999999591e+02,9.231546890245276860e-01,6.320801748827537381e+01,4.428855526962084177e+00,4.591487153283053146e+01,4.760116438426126528e+00,4.450508025846343685e+01,2.712147054667123669e+01,-7.434291948508385417e+01
7.878150000000000546e+02,9.323278966834748216e-01,6.326714205477040309e+01,4.477132167335614810e+00,4.600640102387781383e+01,4.810348598837837386e+00,4.458979174412245072e+01,2.734780523235690808e+01,-7.384703912111446300e+01
7.882725000000000364e+02,9.417226994080072355e-01,6.332637228633412718e+01,4.526604125676064960e+00,4.609838571494943693e+01,4.861465931575967403e+00,4.467473070496300380e+01,2.758111197349268906e+01,-7.334869442553170416e+01
7.887300000000000182e+02,9.513438503000662960e-01,6.338570430588873705e+01,4.577299022971893727e+00,4.619080181648337202e+01,4.913483670845663731e+00,4.475989257896409157e+01,2.782155660615030612e+01,-7.284807934276561525e+01
7.891875000000000000e+02,9.611960030290302992e-01,6.344513408326070447e+01,4.629243850572120955e+00,4.628362464689018907e+01,4.966417660708873250e+00,4.484527247536799877e+01,2.806929696136325347e+01,-7.234539340748567327e+01
7.896449999999999818e+02,9.712837076401601433e-01,6.350465744088381115e+01,4.682464957462100230e+00,4.637682866121890868e+01,5.020284358424088822e+00,4.493086512280878253e+01,2.832448280510423544e+01,-7.184084129609799163e+01
7.901024999999999636e+02,9.816114068352815858e-01,6.356427005964629728e+01,4.736988039446725196e+00,4.647038747837655848e+01,5.075100834489124857e+00,4.501666481680106102e+01,2.858725580661394972e+01,-7.133463239326546557e+01
7.905599999999999454e+02,9.921834327404785991e-01,6.362396748484457021e+01,4.792838130010818709e+00,4.656427390676755351e+01,5.130884769386632627e+00,4.510266536677923455e+01,2.885774953269865861e+01,-7.082698037521123524e+01
7.910175000000000409e+02,1.003004004170331642e+00,6.368374513220123134e+01,4.850039592622061413e+00,4.665845996824398867e+01,5.187654447043840378e+00,4.518886004286903812e+01,2.913608946553403101e+01,-7.031810281128890949e+01
7.914750000000000227e+02,1.014077224398328037e+00,6.374359829390593291e+01,4.908616114236316719e+00,4.675291692028111612e+01,5.245428745026432082e+00,4.527524152256340528e+01,2.942239304145028100e+01,-6.980822078504174044e+01
7.919325000000000045e+02,1.025407079434467184e+00,6.380352214463353988e+01,4.968590699761078255e+00,4.684761527631542322e+01,5.304227121491493335e+00,4.536180183746633787e+01,2.971676970815050112e+01,-6.929755853569584190e+01
7.923899999999999864e+02,1.036997436813036133e+00,6.386351174749571413e+01,5.029985667233438207e+00,4.694252482420627359e+01,5.364069598930664817e+00,4.544853232025950263e+01,3.001932099780303886e+01,-6.878634312078686719e+01
7.928474999999999682e+02,1.048852044885209001e+00,6.392356205987748297e+01,5.092822643469802735e+00,4.703761464280442084e+01,5.424976744739042900e+00,4.553542355203678227e+01,3.033014061347031642e+01,-6.827480410035634861e+01
7.933049999999999500e+02,1.060974532609956666e+00,6.398366793911302608e+01,5.157122559945322315e+00,4.713285311663133825e+01,5.486969648644834940e+00,4.562246531014376671e+01,3.064931452637050668e+01,-6.776317324292327271e+01
7.937625000000000455e+02,1.073368409830241621e+00,6.404382414795260559e+01,5.222905648667719447e+00,4.722820794869608108e+01,5.550069897038910405e+00,4.570964651665259026e+01,3.097692108153003332e+01,-6.725168425319766641e+01
7.942200000000000273e+02,1.086037068018553153e+00,6.410402535977270588e+01,5.290191437812046260e+00,4.732364617149402619e+01,5.614299544238896544e+00,4.579695518759375261e+01,3.131303110945571433e+01,-6.674057252129678375e+01
7.946775000000000091e+02,1.098983781471215559e+00,6.416426616348283574e+01,5.358998746893447240e+00,4.741913415625385397e+01,5.679681080725722531e+00,4.588437838306225558e+01,3.165770804154719187e+01,-6.623007489300667316e+01
7.951349999999999909e+02,1.112211708924512932e+00,6.422454106808206120e+01,5.429345681257808920e+00,4.751463762051483286e+01,5.746237398382469053e+00,4.597190215830957527e+01,3.201100802707193083e+01,-6.572042946045650069e+01
7.955924999999999727e+02,1.125723895564628707e+00,6.428484450682108786e+01,5.501249625683735545e+00,4.761012163413678877e+01,5.813991752767718069e+00,4.605951151592998372e+01,3.237298004964254261e+01,-6.521187537238313325e+01
7.960499999999999545e+02,1.139523275393264923e+00,6.434517084092472317e+01,5.574727236892998761e+00,4.770555062385883360e+01,5.882967722446245773e+00,4.614719035924656509e+01,3.274366604125713565e+01,-6.470465266301127372e+01
7.965075000000000500e+02,1.153612673912298048e+00,6.440551436283516296e+01,5.649794434782354990e+00,4.780088837654199097e+01,5.953189165400188720e+00,4.623492144700183815e+01,3.312310099209976499e+01,-6.419900209842057848e+01
7.969650000000000318e+02,1.167994811081195516e+00,6.446586929893651075e+01,5.726466392196292610e+00,4.789609804124479098e+01,6.024680172536625022e+00,4.632268634945903329e+01,3.351131305443909270e+01,-6.369516503913816763e+01
7.974225000000000136e+02,1.182672304499045923e+00,6.452622981172456207e+01,5.804757523072764158e+00,4.799114213029431397e+01,6.097465018302687945e+00,4.641046540602006587e+01,3.390832363910718072e+01,-6.319338331757633398e+01
7.978799999999999955e+02,1.197647672757142789e+00,6.458659000139024897e+01,5.884681468807612781e+00,4.808598251953235092e+01,6.171568108416795262e+00,4.649823768447201644e+01,3.431414750319498097e+01,-6.269389912882289906e+01
7.983374999999999773e+02,1.212923338905911308e+00,6.464694390678775449e+01,5.966251082693878161e+00,4.818058044792586259e+01,6.247013924718486599e+00,4.658598094197695616e+01,3.472879282775292609e+01,-6.219695493320511304e+01
7.987949999999999591e+02,1.228501633973147156e+00,6.470728550576491500e+01,6.049478412307140118e+00,4.827489651674779481e+01,6.323826967136880306e+00,4.667367158792806947e+01,3.515226128444831488e+01,-6.170279336895402622e+01
7.992525000000000546e+02,1.244384800468912644e+00,6.476760871483553217e+01,6.134374679721115164e+00,4.836889068854384277e+01,6.402031692774089677e+00,4.676128464880149949e+01,3.558454809028584975e+01,-6.121165717323851396e+01
7.997100000000000364e+02,1.260574995808394494e+00,6.482790738818161458e+01,6.220950259453517539e+00,4.846252228611356117e+01,6.481652452099336159e+00,4.684879373514396406e+01,3.602564204966713390e+01,-6.072378910976676991e+01
8.001675000000000182e+02,1.277074295580066243e+00,6.488817531597678112e+01,6.309214654055798732e+00,4.855574999174680073e+01,6.562713422246493344e+00,4.693617101084601018e+01,3.647552558322306027e+01,-6.023943190111512536e+01
8.006250000000000000e+02,1.293884696585375638e+00,6.494840622203214764e+01,6.399176467279098723e+00,4.864853184696660549e+01,6.645238537411335855e+00,4.702338716486415393e+01,3.693417474302501802e+01,-5.975882816389653840e+01
8.010824999999999818e+02,1.311008119573151554e+00,6.500859376076701324e+01,6.490843374764700080e+00,4.874082525303980162e+01,6.729251416344600223e+00,4.711041138556579000e+01,3.740155921394019600e+01,-5.928222034486267233e+01
8.015399999999999636e+02,1.328446411588867004e+00,6.506873151352039031e+01,6.584222092224277567e+00,4.883258697252873759e+01,6.814775286941403110e+00,4.719721133788894463e+01,3.787764230107301699e+01,-5.880985065600588513e+01
8.019974999999999454e+02,1.346201347860991993e+00,6.512881298422195187e+01,6.679318341097496337e+00,4.892377313216490364e+01,6.901832907934702277e+00,4.728375314351981729e+01,3.836238090339264772e+01,-5.834196100672937746e+01
8.024550000000000409e+02,1.364274633142934290e+00,6.518883159445155684e+01,6.776136811692802908e+00,4.901433922733671977e+01,6.990446487707303369e+00,4.737000136431024799e+01,3.885572547382758302e+01,-5.787879293114538370e+01
8.029125000000000227e+02,1.382667902430854134e+00,6.524878067792444369e+01,6.874681123838644048e+00,4.910424012848990571e+01,7.080637600247252195e+00,4.745591898917260210e+01,3.935761996626798975e+01,-5.742058750858218730e+01
8.033700000000000045e+02,1.401382720978020746e+00,6.530865347444570546e+01,6.974953785098110259e+00,4.919343008974805542e+01,7.172427098285483638e+00,4.754146742470526021e+01,3.986800177009731527e+01,-5.696758527539289929e+01
8.038274999999999864e+02,1.420420583528650749e+00,6.536844312339039220e+01,7.076956146621382615e+00,4.928186276006735511e+01,7.265835023669295012e+00,4.762660648982074463e+01,4.038680163303973103e+01,-5.652002612619812538e+01
8.042849999999999682e+02,1.439782912695614980e+00,6.542814265676979346e+01,7.180688356739249656e+00,4.936949119724386037e+01,7.360880515043846550e+00,4.771129441466313637e+01,4.091394357328766773e+01,-5.607814920273294490e+01
