f_MHz,Z11r,Z11i,Z12r,Z12i,Z21r,Z21i,Z22r,Z22i
8.196752000000000180e+02,1.167239069612840963e+00,6.642090578844288018e+01,-7.414989812006604453e+00,-4.691302026076508014e+01,-7.247377657204378210e+00,-4.718483052992807103e+01,3.735200894900420110e+01,-4.779260782205351887e+01
8.201093499999999494e+02,1.177683668211360501e+00,6.647166237932702870e+01,-7.478863192564403128e+00,-4.696632184113991570e+01,-7.296366583908706183e+00,-4.723236170879919626e+01,3.768482179717219083e+01,-4.750589724520860813e+01
8.205434999999999945e+02,1.188062187442178841e+00,6.652251244824169873e+01,-7.542889321741703235e+00,-4.701916515593682533e+01,-7.345047846304679773e+00,-4.728043161333716426e+01,3.801824798637219516e+01,-4.722268864289366519e+01
8.209776500000000397e+02,1.198379441194407757e+00,6.657346581127977458e+01,-7.607043068474242276e+00,-4.707156014815782896e+01,-7.393459860047655319e+00,-4.732908060106296944e+01,3.835211436673053242e+01,-4.694291987140632472e+01
8.214117999999999711e+02,1.208640818677164663e+00,6.662453208907299995e+01,-7.671299448882895611e+00,-4.712351873740377073e+01,-7.441643230091035122e+00,-4.737834707089250941e+01,3.868624946761092787e+01,-4.666651640941270074e+01
8.218459500000000162e+02,1.218852273944917020e+00,6.667572067653436818e+01,-7.735633748314668878e+00,-4.717505486459770481e+01,-7.489640640462611465e+00,-4.742826736061247317e+01,3.902048424881294864e+01,-4.639339118706077869e+01
8.222800999999999476e+02,1.229020313662086750e+00,6.672704071324501740e+01,-7.800021649699047543e+00,-4.722618453063310540e+01,-7.537496738493651982e+00,-4.747887565045822811e+01,3.935465288234074421e+01,-4.612344445379554969e+01
8.227142499999999927e+02,1.239151983130780010e+00,6.677850105460913710e+01,-7.864439368017109189e+00,-4.727692582828888845e+01,-7.585258013710775238e+00,-4.753020387321856077e+01,3.968859356322834486e+01,-4.585656368845442898e+01
8.231484000000000378e+02,1.249254850613387813e+00,6.683011024390158639e+01,-7.928863790612441953e+00,-4.732729896674511849e+01,-7.632972671640595230e+00,-4.758228163130368671e+01,4.002214934750192299e+01,-4.559262355524023747e+01
8.235825499999999693e+02,1.259336989993449230e+00,6.688187648533475738e+01,-7.993272623003217170e+00,-4.737732628803061630e+01,-7.680690502823866339e+00,-4.763513612122801533e+01,4.035516901495117281e+01,-4.533148590913486942e+01
8.240167000000000144e+02,1.269406961828549285e+00,6.693380761827265246e+01,-8.057644539780213222e+00,-4.742703227474053307e+01,-7.728462747386904752e+00,-4.768879206596397324e+01,4.068750795394180386e+01,-4.507299985424451449e+01
8.244508499999999458e+02,1.279473792861221204e+00,6.698591109271940525e+01,-8.121959340100323388e+00,-4.747644354837510150e+01,-7.776341955572760867e+00,-4.774327165562316111e+01,4.101902906507186941e+01,-4.481700185843338602e+01
8.248849999999999909e+02,1.289546954065963646e+00,6.703819394620846595e+01,-8.186198107206088537e+00,-4.752558885767547991e+01,-7.824381844692626764e+00,-4.779859449691593198e+01,4.134960368002659692e+01,-4.456331592742054681e+01
8.253191500000000360e+02,1.299636337323302859e+00,6.709066278221676782e+01,-8.250343371326545494e+00,-4.757449905636498499e+01,-7.872637153020036749e+00,-4.785477757182643188e+01,4.167911249156026798e+01,-4.431175384127083561e+01
8.257532999999999674e+02,1.309752230824874575e+00,6.714332375022193844e+01,-8.314379275236429834e+00,-4.762320706974670514e+01,-7.921163491212341867e+00,-4.791183520591756206e+01,4.200744649010560039e+01,-4.406211545591174428e+01
8.261874500000000126e+02,1.319905293326895990e+00,6.719618252751780574e+01,-8.378291741676548554e+00,-4.767174784966146461e+01,-7.970017191906551446e+00,-4.796977904665057935e+01,4.233450790211639969e+01,-4.381418907194564127e+01
8.266215999999999440e+02,1.330106527382068027e+00,6.724924430289490829e+01,-8.442068641769440163e+00,-4.772015831737564895e+01,-8.019255158201984202e+00,-4.802861805206493528e+01,4.266021112487683808e+01,-4.356775187261083460e+01
8.270557499999999891e+02,1.340367251693576733e+00,6.730251376228318350e+01,-8.505699963496397231e+00,-4.776847729403747422e+01,-8.068934711799752080e+00,-4.808835849011396135e+01,4.298448365217561218e+01,-4.332257043226913851e+01
8.274899000000000342e+02,1.350699072746960550e+00,6.735599507644568007e+01,-8.569177979246575205e+00,-4.781674541842886583e+01,-8.119113441631258254e+00,-4.814900394889568958e+01,4.330726698496313531e+01,-4.307840129626924863e+01
8.279240499999999656e+02,1.361113855886891821e+00,6.740969189079801538e+01,-8.632497411394920661e+00,-4.786500505182846155e+01,-8.169849053857712207e+00,-4.821055535794931046e+01,4.362851752086986323e+01,-4.283499163246051467e+01
8.283582000000000107e+02,1.371623696018236416e+00,6.746360731741596339e+01,-8.695655594828160417e+00,-4.791330016990464458e+01,-8.221199224174114306e+00,-4.827301102071373862e+01,4.394820741630515215e+01,-4.259207995400715419e+01
8.287923500000000558e+02,1.382240888118612343e+00,6.751774392927720214e+01,-8.758652635305715251e+00,-4.796167624166434251e+01,-8.273221453389741242e+00,-4.833636665815777178e+01,4.426632541474820925e+01,-4.234939691250302474e+01
8.292264999999999873e+02,1.392977897759832828e+00,6.757210375676700664e+01,-8.821491562526670549e+00,-4.801018009559947330e+01,-8.325972927291148906e+00,-4.840061546350203514e+01,4.458287763482920951e+01,-4.210666615969937965e+01
8.296606500000000324e+02,1.403847331840294643e+00,6.762668828645969654e+01,-8.884178476768408217e+00,-4.805885977329008796e+01,-8.379510381815828524e+00,-4.846574816785214779e+01,4.489788831185576612e+01,-4.186360527545610211e+01
8.300947999999999638e+02,1.414861909738350132e+00,6.768149846216755350e+01,-8.946722687974469679e+00,-4.810776437084741275e+01,-8.433889974577814641e+00,-4.853175311645908607e+01,4.521140048658863009e+01,-4.161992675882273574e+01
8.305289500000000089e+02,1.426034435095532293e+00,6.773653468822986667e+01,-9.009136846192971504e+00,-4.815694386870215027e+01,-8.489167163785982240e+00,-4.859861635521460244e+01,4.552347663531211452e+01,-4.137533907844417058e+01
8.309631000000000540e+02,1.437377768443568460e+00,6.779179683499209830e+01,-9.071437062309620103e+00,-4.820644895036543431e+01,-8.545396595584609400e+00,-4.866632172687695856e+01,4.583419923556881059e+01,-4.112954777780366555e+01
8.313972499999999854e+02,1.448904800884492028e+00,6.784728424640576350e+01,-9.133643018075368047e+00,-4.825633081091063303e+01,-8.602632000820506164e+00,-4.873485097641137997e+01,4.614367126235588046e+01,-4.088225663015087008e+01
8.318314000000000306e+02,1.460628429029676489e+00,6.790299574965607121e+01,-9.195778064501281435e+00,-4.830664095603718522e+01,-8.660926102201646160e+00,-4.880418386471659886e+01,4.645201661008233884e+01,-4.063316883734928098e+01
8.322655499999999620e+02,1.472561531399873669e+00,6.795892966670361091e+01,-9.257869307782597090e+00,-4.835743099268407974e+01,-8.720330532761872533e+00,-4.887429828989968428e+01,4.675938043618675266e+01,-4.038198826631128213e+01
8.326997000000000071e+02,1.484716946475434618e+00,6.801508382760673044e+01,-9.319947682014491974e+00,-4.840875241225974435e+01,-8.780895766478716169e+00,-4.894517041515763367e+01,4.706592942298395599e+01,-4.012842071619221684e+01
8.331338500000000522e+02,1.497107452578269715e+00,6.807145558546787356e+01,-9.382048008079687307e+00,-4.846065636763723461e+01,-8.842671061814177946e+00,-4.901677480222235062e+01,4.737185195505194457e+01,-3.987217520910022728e+01
8.335679999999999836e+02,1.509745749751024713e+00,6.812804183283091675e+01,-9.444209038215211294e+00,-4.851319344513798626e+01,-8.905704418857830262e+00,-4.908908454923789577e+01,4.767735821027728349e+01,-3.961296529674373801e+01
8.340021500000000287e+02,1.522644443786039137e+00,6.818483901933747404e+01,-9.506473485904519904e+00,-4.856641343278247547e+01,-8.970042550648965829e+00,-4.916207143185451400e+01,4.798268016352518828e+01,-3.935051037521350992e+01
8.344362999999999602e+02,1.535816032534671471e+00,6.824184317043399517e+01,-9.568888040886546875e+00,-4.862036508612431618e+01,-9.035730869143076660e+00,-4.923570604625622593e+01,4.828807150279619265e+01,-3.908453699996259445e+01
8.348704500000000053e+02,1.549272894613422435e+00,6.829904990690765487e+01,-9.631503369228076039e+00,-4.867509589300640016e+01,-9.102813486168695789e+00,-4.930995795277801363e+01,4.859380745863737872e+01,-3.881478019304241656e+01
8.353046000000000504e+02,1.563027280597892199e+00,6.835645446501685285e+01,-9.694374098560448516e+00,-4.873065183857823968e+01,-9.171333229593058078e+00,-4.938479581872736901e+01,4.890018454850282126e+01,-3.854098473474451936e+01
8.357387499999999818e+02,1.577091306775937118e+00,6.841405171697297760e+01,-9.757558788739903122e+00,-4.878707717189517723e+01,-9.241331674783573646e+00,-4.946018755899252284e+01,4.920752023866490532e+01,-3.826290643202209196e+01
